石油製品・石炭製品製造業,長崎県,"1,622"
石油製品・石炭製品製造業,熊本県,"11,460"
石油製品・石炭製品製造業,大分県,"549,989"
石油製品・石炭製品製造業,宮崎県,"5,143"
石油製品・石炭製品製造業,鹿児島県,"5,906"
石油製品・石炭製品製造業,沖縄県,"6,186"
石油製品・石炭製品製造業,札幌市,"5,283"
石油製品・石炭製品製造業,仙台市,"542,177"
石油製品・石炭製品製造業,さいたま市,X
石油製品・石炭製品製造業,千葉市,X
石油製品・石炭製品製造業,東京特別区,X
石油製品・石炭製品製造業,横浜市,"1,129,118"
石油製品・石炭製品製造業,川崎市,"1,189,026"
石油製品・石炭製品製造業,相模原市,X
石油製品・石炭製品製造業,新潟市,"3,716"
石油製品・石炭製品製造業,静岡市,"2,629"
石油製品・石炭製品製造業,浜松市,"4,395"
石油製品・石炭製品製造業,名古屋市,"8,245"
石油製品・石炭製品製造業,京都市,X
石油製品・石炭製品製造業,大阪市,"12,328"
石油製品・石炭製品製造業,堺市,"897,441"
石油製品・石炭製品製造業,神戸市,"40,277"
石油製品・石炭製品製造業,岡山市,"2,163"
石油製品・石炭製品製造業,広島市,X
石油製品・石炭製品製造業,北九州市,"86,629"
石油製品・石炭製品製造業,福岡市,X
石油製品・石炭製品製造業,熊本市,X
プラスチック製品製造業（別掲を除く）,全国計,"11,767,119"
プラスチック製品製造業（別掲を除く）,全国計,"11,764,478"
プラスチック製品製造業（別掲を除く）,全国計,"12,442,948"
プラスチック製品製造業（別掲を除く）,全国計,"12,985,894"
プラスチック製品製造業（別掲を除く）,全国計,"12,962,929"
プラスチック製品製造業（別掲を除く）,北海道,"93,879"
プラスチック製品製造業（別掲を除く）,青森県,"16,827"
プラスチック製品製造業（別掲を除く）,岩手県,"85,512"
プラスチック製品製造業（別掲を除く）,宮城県,"105,436"
プラスチック製品製造業（別掲を除く）,秋田県,"25,962"
プラスチック製品製造業（別掲を除く）,山形県,"62,105"
プラスチック製品製造業（別掲を除く）,福島県,"229,540"
プラスチック製品製造業（別掲を除く）,茨城県,"809,852"
プラスチック製品製造業（別掲を除く）,栃木県,"597,090"
プラスチック製品製造業（別掲を除く）,群馬県,"550,009"
プラスチック製品製造業（別掲を除く）,埼玉県,"678,622"
プラスチック製品製造業（別掲を除く）,千葉県,"289,545"
プラスチック製品製造業（別掲を除く）,東京都,"118,947"
プラスチック製品製造業（別掲を除く）,神奈川県,"483,142"
プラスチック製品製造業（別掲を除く）,新潟県,"190,996"
プラスチック製品製造業（別掲を除く）,富山県,"181,061"
プラスチック製品製造業（別掲を除く）,石川県,"59,290"
プラスチック製品製造業（別掲を除く）,福井県,"171,516"
プラスチック製品製造業（別掲を除く）,山梨県,"90,662"
プラスチック製品製造業（別掲を除く）,長野県,"190,221"
プラスチック製品製造業（別掲を除く）,岐阜県,"531,327"
プラスチック製品製造業（別掲を除く）,静岡県,"755,933"
プラスチック製品製造業（別掲を除く）,愛知県,"1,670,754"
プラスチック製品製造業（別掲を除く）,三重県,"524,745"
プラスチック製品製造業（別掲を除く）,滋賀県,"673,968"
プラスチック製品製造業（別掲を除く）,京都府,"159,022"
プラスチック製品製造業（別掲を除く）,大阪府,"808,800"
プラスチック製品製造業（別掲を除く）,兵庫県,"485,241"
プラスチック製品製造業（別掲を除く）,奈良県,"163,987"
プラスチック製品製造業（別掲を除く）,和歌山県,"45,562"
プラスチック製品製造業（別掲を除く）,鳥取県,"24,671"
プラスチック製品製造業（別掲を除く）,島根県,"28,690"
プラスチック製品製造業（別掲を除く）,岡山県,"295,358"
